,entity_id,entity_label,score,in_training,in_validation,in_testing,from_kge,from_atom
228,10098,<http://dbpedia.org/resource/Shirley_Ann_Russell>,-3.3629002571105957,False,False,False,True,Athlete(?x)
229,11192,<http://dbpedia.org/resource/The_Last_Picture_Show>,-3.3646979331970215,False,False,False,True,Athlete(?x)
230,6746,"<http://dbpedia.org/resource/Los_Angeles_County,_California>",-3.3697428703308105,False,False,False,True,Athlete(?x)
231,11447,<http://dbpedia.org/resource/The_Wire_(season_5)>,-3.378837823867798,False,False,False,True,Athlete(?x)
232,7499,<http://dbpedia.org/resource/Mike_Figgis>,-3.3816139698028564,False,False,False,True,Athlete(?x)
233,11397,<http://dbpedia.org/resource/The_Tourist_(2010_film)>,-3.396085739135742,False,False,False,True,Athlete(?x)
234,1756,<http://dbpedia.org/resource/Bury>,-3.414135456085205,False,False,False,True,Athlete(?x)
235,4752,<http://dbpedia.org/resource/Hayden_Christensen>,-3.4317121505737305,False,False,False,True,Athlete(?x)
236,7389,<http://dbpedia.org/resource/Michael_Gladis>,-3.432321071624756,False,False,False,True,Athlete(?x)
237,10500,<http://dbpedia.org/resource/Star_Trek_V:_The_Final_Frontier>,-3.4351980686187744,False,False,False,True,Athlete(?x)
238,8682,<http://dbpedia.org/resource/Pillow_Talk_(film)>,-3.4393837451934814,False,False,False,True,Athlete(?x)
239,12215,<http://dbpedia.org/resource/Venezuela>,-3.44467830657959,False,False,False,True,Athlete(?x)
240,5220,<http://dbpedia.org/resource/Ip_Man_(film)>,-3.4569931030273438,False,False,False,True,Athlete(?x)
241,4672,<http://dbpedia.org/resource/Harare>,-3.4599595069885254,False,False,False,True,Athlete(?x)
242,11383,<http://dbpedia.org/resource/The_Super_Dimension_Fortress_Macross>,-3.468130111694336,False,False,False,True,Athlete(?x)
243,7465,<http://dbpedia.org/resource/Microsoft_Studios>,-3.4798974990844727,False,False,False,True,Athlete(?x)
244,2139,<http://dbpedia.org/resource/Chemnitz>,-3.5117688179016113,False,False,False,True,Athlete(?x)
245,2120,<http://dbpedia.org/resource/Chasing_Amy>,-3.5331382751464844,False,False,False,True,Athlete(?x)
246,126,<http://dbpedia.org/resource/A.C._Perugia_Calcio>,-3.5394814014434814,False,False,False,True,Athlete(?x)
247,9775,"<http://dbpedia.org/resource/San_Mateo,_California>",-3.5418200492858887,False,False,False,True,Athlete(?x)
248,11054,<http://dbpedia.org/resource/The_Day_After_Tomorrow>,-3.5542171001434326,False,False,False,True,Athlete(?x)
249,9529,<http://dbpedia.org/resource/Ronnie_Wood>,-3.6033878326416016,False,False,False,True,Athlete(?x)
250,2122,"<http://dbpedia.org/resource/Chatham_County,_Georgia>",-3.605355739593506,False,False,False,True,Athlete(?x)
251,3535,<http://dbpedia.org/resource/Elliott_Gould>,-3.6100001335144043,False,False,False,True,Athlete(?x)
252,830,"<http://dbpedia.org/resource/Aroostook_County,_Maine>",-3.6315479278564453,False,False,False,True,Athlete(?x)
253,3367,<http://dbpedia.org/resource/Earache_Records>,-3.642261028289795,False,False,False,True,Athlete(?x)
254,1817,<http://dbpedia.org/resource/Calgary>,-3.642625331878662,False,False,False,True,Athlete(?x)
255,7926,"<http://dbpedia.org/resource/New_Bedford,_Massachusetts>",-3.6673378944396973,False,False,False,True,Athlete(?x)
256,3771,"<http://dbpedia.org/resource/Fairfax,_Virginia>",-3.6720261573791504,False,False,False,True,Athlete(?x)
257,11308,<http://dbpedia.org/resource/The_Pride_of_the_Yankees>,-3.7068605422973633,False,False,False,True,Athlete(?x)
258,9667,<http://dbpedia.org/resource/STV_(TV_channel)>,-3.726266860961914,False,False,False,True,Athlete(?x)
259,6353,<http://dbpedia.org/resource/La_Vie_en_rose_(film)>,-3.739542007446289,False,False,False,True,Athlete(?x)
260,2200,<http://dbpedia.org/resource/Chiranjeevi>,-3.7614688873291016,False,False,False,True,Athlete(?x)
261,10635,<http://dbpedia.org/resource/Strictly_Ballroom>,-3.7652029991149902,False,False,False,True,Athlete(?x)
262,2232,<http://dbpedia.org/resource/Chris_Paul>,-3.7778797149658203,False,False,False,True,Athlete(?x)
263,10494,<http://dbpedia.org/resource/Star_Trek:_The_Original_Series>,-3.793457508087158,False,False,False,True,Athlete(?x)
264,3282,<http://dbpedia.org/resource/Dreamgirls_(film)>,-3.814070224761963,False,False,False,True,Athlete(?x)
265,7745,<http://dbpedia.org/resource/Music_of_Japan>,-3.852980613708496,False,False,False,True,Athlete(?x)
266,8770,<http://dbpedia.org/resource/Pontefract>,-3.8584907054901123,False,False,False,True,Athlete(?x)
267,4642,"<http://dbpedia.org/resource/Hampton,_Virginia>",-3.88558292388916,False,False,False,True,Athlete(?x)
